Call Number,Unit ID,Incident Number,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
160091448,E21,16003629,01/09/2016,01/09/2016,01/09/2016 12:05:40 PM,01/09/2016 12:07:39 PM,01/09/2016 12:09:23 PM,01/09/2016 12:09:23 PM,01/09/2016 12:12:39 PM,NA,NA,Fire,01/09/2016 12:16:47 PM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,3,3,3,false,Alarm,1,ENGINE,4,7,1,Lone Mountain/USF,"(37.7744861396627, -122.457337524606)",160091448-E21
160091448,E12,16003629,01/09/2016,01/09/2016,01/09/2016 12:05:40 PM,01/09/2016 12:07:39 PM,01/09/2016 12:07:58 PM,01/09/2016 12:10:11 PM,01/09/2016 12:11:25 PM,NA,NA,Fire,01/09/2016 12:29:02 PM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,3,3,3,true,Alarm,1,ENGINE,1,7,1,Lone Mountain/USF,"(37.7744861396627, -122.457337524606)",160091448-E12
160091448,E10,16003629,01/09/2016,01/09/2016,01/09/2016 12:05:40 PM,01/09/2016 12:07:39 PM,01/09/2016 12:07:58 PM,01/09/2016 12:09:06 PM,NA,NA,NA,Fire,01/09/2016 12:09:52 PM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,3,3,3,true,Alarm,1,ENGINE,11,7,1,Lone Mountain/USF,"(37.7744861396627, -122.457337524606)",160091448-E10
160091448,D2,16003629,01/09/2016,01/09/2016,01/09/2016 12:05:40 PM,01/09/2016 12:07:39 PM,01/09/2016 12:07:58 PM,01/09/2016 12:09:13 PM,01/09/2016 12:13:00 PM,NA,NA,Fire,01/09/2016 12:16:40 PM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,3,3,3,false,Alarm,1,CHIEF,5,7,1,Lone Mountain/USF,"(37.7744861396627, -122.457337524606)",160091448-D2
160091448,B07,16003629,01/09/2016,01/09/2016,01/09/2016 12:05:40 PM,01/09/2016 12:07:39 PM,01/09/2016 12:07:58 PM,01/09/2016 12:09:07 PM,01/09/2016 12:11:45 PM,NA,NA,Fire,01/09/2016 12:29:02 PM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,3,3,3,false,Alarm,1,CHIEF,2,7,1,Lone Mountain/USF,"(37.7744861396627, -122.457337524606)",160091448-B07
160091448,B02,16003629,01/09/2016,01/09/2016,01/09/2016 12:05:40 PM,01/09/2016 12:07:39 PM,01/09/2016 12:07:58 PM,01/09/2016 12:08:13 PM,01/09/2016 12:13:28 PM,NA,NA,Fire,01/09/2016 12:16:40 PM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,3,3,3,false,Alarm,1,CHIEF,6,7,1,Lone Mountain/USF,"(37.7744861396627, -122.457337524606)",160091448-B02
160091448,77,16003629,01/09/2016,01/09/2016,01/09/2016 12:05:40 PM,01/09/2016 12:07:39 PM,01/09/2016 12:07:58 PM,01/09/2016 12:08:11 PM,01/09/2016 12:11:57 PM,NA,NA,Fire,01/09/2016 12:15:48 PM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,3,3,3,true,Alarm,1,MEDIC,3,7,1,Lone Mountain/USF,"(37.7744861396627, -122.457337524606)",160091448-77
160091445,E03,16003628,01/09/2016,01/09/2016,01/09/2016 12:04:26 PM,01/09/2016 12:06:31 PM,01/09/2016 12:07:27 PM,01/09/2016 12:08:57 PM,01/09/2016 12:12:04 PM,NA,NA,Code 2 Transport,01/09/2016 12:19:16 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,2,2,2,true,Non Life-threatening,1,ENGINE,1,4,6,Tenderloin,"(37.7861172118379, -122.419854245692)",160091445-E03
160091445,AM02,16003628,01/09/2016,01/09/2016,01/09/2016 12:04:26 PM,01/09/2016 12:06:31 PM,01/09/2016 12:07:27 PM,01/09/2016 12:09:14 PM,01/09/2016 12:14:13 PM,01/09/2016 12:25:58 PM,01/09/2016 12:41:24 PM,Code 2 Transport,01/09/2016 01:19:13 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,2,2,2,false,Non Life-threatening,1,PRIVATE,2,4,6,Tenderloin,"(37.7861172118379, -122.419854245692)",160091445-AM02
160091418,E42,16003627,01/09/2016,01/09/2016,01/09/2016 11:56:45 AM,01/09/2016 11:58:04 AM,01/09/2016 11:58:19 AM,01/09/2016 11:59:28 AM,01/09/2016 12:00:13 PM,NA,NA,Code 2 Transport,01/09/2016 12:13:49 PM,100 Block of GIRARD ST,San Francisco,94134,B10,42,6341,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,9,Portola,"(37.7303933049122, -122.40577188604)",160091418-E42
160091418,67,16003627,01/09/2016,01/09/2016,01/09/2016 11:56:45 AM,01/09/2016 11:58:04 AM,01/09/2016 11:58:19 AM,01/09/2016 11:58:42 AM,01/09/2016 12:02:06 PM,01/09/2016 12:25:20 PM,01/09/2016 12:53:14 PM,Code 2 Transport,01/09/2016 02:09:54 PM,100 Block of GIRARD ST,San Francisco,94134,B10,42,6341,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,9,Portola,"(37.7303933049122, -122.40577188604)",160091418-67
160091402,KM11,16003626,01/09/2016,01/09/2016,01/09/2016 11:52:47 AM,01/09/2016 11:52:47 AM,01/09/2016 11:53:44 AM,01/09/2016 11:54:14 AM,NA,NA,NA,Unable to Locate,01/09/2016 12:10:10 PM,SUNSET BL/OCEAN AV,San Francisco,94132,B08,19,7614,2,2,2,false,Non Life-threatening,1,PRIVATE,1,8,7,Sunset/Parkside,"(37.731909880446, -122.493718802216)",160091402-KM11
160091401,E18,16003625,01/09/2016,01/09/2016,01/09/2016 11:50:46 AM,01/09/2016 11:52:37 AM,01/09/2016 11:52:47 AM,01/09/2016 11:54:14 AM,01/09/2016 11:57:42 AM,NA,NA,Code 2 Transport,01/09/2016 12:08:04 PM,2200 Block of 41ST AV,San Francisco,94116,B08,18,7635,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7448061119266, -122.499528402657)",160091401-E18
160091401,82,16003625,01/09/2016,01/09/2016,01/09/2016 11:50:46 AM,01/09/2016 11:52:37 AM,01/09/2016 11:52:47 AM,01/09/2016 11:54:32 AM,01/09/2016 12:03:29 PM,01/09/2016 12:21:27 PM,01/09/2016 12:36:13 PM,Code 2 Transport,01/09/2016 01:24:45 PM,2200 Block of 41ST AV,San Francisco,94116,B08,18,7635,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7448061119266, -122.499528402657)",160091401-82
160091390,E28,16003624,01/09/2016,01/09/2016,01/09/2016 11:48:40 AM,01/09/2016 11:49:10 AM,01/09/2016 11:49:35 AM,01/09/2016 11:50:22 AM,01/09/2016 11:52:30 AM,NA,NA,Code 2 Transport,01/09/2016 12:01:38 PM,UNION ST/COLUMBUS AV,San Francisco,94133,B01,28,1334,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,1,3,North Beach,"(37.8003154984429, -122.410206543893)",160091390-E28
160091390,E02,16003624,01/09/2016,01/09/2016,01/09/2016 11:48:40 AM,01/09/2016 11:49:10 AM,01/09/2016 11:49:35 AM,01/09/2016 11:51:26 AM,01/09/2016 11:53:30 AM,NA,NA,Code 2 Transport,01/09/2016 12:03:49 PM,UNION ST/COLUMBUS AV,San Francisco,94133,B01,28,1334,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,1,3,North Beach,"(37.8003154984429, -122.410206543893)",160091390-E02
160091390,75,16003624,01/09/2016,01/09/2016,01/09/2016 11:48:40 AM,01/09/2016 11:49:10 AM,01/09/2016 11:49:35 AM,01/09/2016 11:49:48 AM,01/09/2016 11:55:14 AM,01/09/2016 12:09:39 PM,01/09/2016 12:25:43 PM,Code 2 Transport,01/09/2016 01:05:33 PM,UNION ST/COLUMBUS AV,San Francisco,94133,B01,28,1334,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,1,3,North Beach,"(37.8003154984429, -122.410206543893)",160091390-75
160091381,85,16003623,01/09/2016,01/09/2016,01/09/2016 11:44:35 AM,01/09/2016 11:45:43 AM,01/09/2016 11:46:36 AM,01/09/2016 11:50:39 AM,01/09/2016 12:00:48 PM,01/09/2016 12:33:41 PM,01/09/2016 12:45:34 PM,Code 2 Transport,01/09/2016 01:44:06 PM,2500 Block of LAKE ST,San Francisco,94121,B07,14,7217,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,7,2,Seacliff,"(37.7857278220353, -122.486759035756)",160091381-85
160091365,RC3,16003621,01/09/2016,01/09/2016,01/09/2016 11:40:56 AM,01/09/2016 11:41:25 AM,01/09/2016 11:49:28 AM,01/09/2016 11:49:28 AM,01/09/2016 11:52:53 AM,NA,NA,Code 3 Transport,01/09/2016 12:30:24 PM,CESAR CHAVEZ ST/HAMPSHIRE ST,San Francisco,94110,B06,09,5621,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,6,9,Mission,"(37.7487664800327, -122.406757777171)",160091365-RC3
160091365,RC1,16003621,01/09/2016,01/09/2016,01/09/2016 11:40:56 AM,01/09/2016 11:41:25 AM,01/09/2016 11:42:44 AM,01/09/2016 11:43:58 AM,NA,NA,NA,Code 3 Transport,01/09/2016 11:49:45 AM,CESAR CHAVEZ ST/HAMPSHIRE ST,San Francisco,94110,B06,09,5621,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,4,6,9,Mission,"(37.7487664800327, -122.406757777171)",160091365-RC1
160091365,E09,16003621,01/09/2016,01/09/2016,01/09/2016 11:40:56 AM,01/09/2016 11:41:25 AM,01/09/2016 11:42:44 AM,01/09/2016 11:44:26 AM,01/09/2016 11:45:59 AM,NA,NA,Code 3 Transport,01/09/2016 12:00:44 PM,CESAR CHAVEZ ST/HAMPSHIRE ST,San Francisco,94110,B06,09,5621,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,6,9,Mission,"(37.7487664800327, -122.406757777171)",160091365-E09
160091365,89,16003621,01/09/2016,01/09/2016,01/09/2016 11:40:56 AM,01/09/2016 11:41:25 AM,01/09/2016 11:42:44 AM,01/09/2016 11:44:11 AM,NA,NA,NA,Code 3 Transport,01/09/2016 11:46:30 AM,CESAR CHAVEZ ST/HAMPSHIRE ST,San Francisco,94110,B06,09,5621,3,3,3,true,Potentially Life-Threatening,1,MEDIC,5,6,9,Mission,"(37.7487664800327, -122.406757777171)",160091365-89
160091365,86,16003621,01/09/2016,01/09/2016,01/09/2016 11:40:56 AM,01/09/2016 11:41:25 AM,01/09/2016 11:46:44 AM,01/09/2016 11:46:44 AM,01/09/2016 11:46:44 AM,01/09/2016 11:54:50 AM,01/09/2016 11:59:23 AM,Code 3 Transport,01/09/2016 12:55:36 PM,CESAR CHAVEZ ST/HAMPSHIRE ST,San Francisco,94110,B06,09,5621,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,6,9,Mission,"(37.7487664800327, -122.406757777171)",160091365-86
160091365,67,16003621,01/09/2016,01/09/2016,01/09/2016 11:40:56 AM,01/09/2016 11:41:25 AM,01/09/2016 11:45:33 AM,01/09/2016 11:45:36 AM,NA,NA,NA,Code 3 Transport,01/09/2016 11:46:20 AM,CESAR CHAVEZ ST/HAMPSHIRE ST,San Francisco,94110,B06,09,5621,3,3,3,true,Potentially Life-Threatening,1,MEDIC,6,6,9,Mission,"(37.7487664800327, -122.406757777171)",160091365-67
160091362,KM06,16003620,01/09/2016,01/09/2016,01/09/2016 11:40:13 AM,01/09/2016 11:40:55 AM,01/09/2016 11:41:38 AM,01/09/2016 11:42:10 AM,01/09/2016 11:46:35 AM,01/09/2016 12:01:36 PM,01/09/2016 12:13:58 PM,Code 2 Transport,01/09/2016 12:43:58 PM,1400 Block of PINE ST,San Francisco,94109,B04,03,3122,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,4,3,Nob Hill,"(37.7896709500928, -122.419657120752)",160091362-KM06
160091362,E41,16003620,01/09/2016,01/09/2016,01/09/2016 11:40:13 AM,01/09/2016 11:40:55 AM,01/09/2016 11:41:38 AM,01/09/2016 11:42:39 AM,01/09/2016 11:44:47 AM,NA,NA,Code 2 Transport,01/09/2016 11:49:17 AM,1400 Block of PINE ST,San Francisco,94109,B04,03,3122,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,4,3,Nob Hill,"(37.7896709500928, -122.419657120752)",160091362-E41
160091359,T06,16003619,01/09/2016,01/09/2016,01/09/2016 11:37:23 AM,01/09/2016 11:39:53 AM,01/09/2016 11:40:59 AM,01/09/2016 11:43:18 AM,01/09/2016 11:45:41 AM,NA,NA,Fire,01/09/2016 11:56:32 AM,0 Block of LAGUNA ST,San Francisco,94102,B02,36,3416,3,3,3,false,Alarm,1,TRUCK,1,2,8,Hayes Valley,"(37.7713232606563, -122.425297321821)",160091359-T06
160091359,E06,16003619,01/09/2016,01/09/2016,01/09/2016 11:37:23 AM,01/09/2016 11:39:53 AM,01/09/2016 11:40:59 AM,01/09/2016 11:43:26 AM,01/09/2016 11:46:56 AM,NA,NA,Fire,01/09/2016 11:56:00 AM,0 Block of LAGUNA ST,San Francisco,94102,B02,36,3416,3,3,3,true,Alarm,1,ENGINE,2,2,8,Hayes Valley,"(37.7713232606563, -122.425297321821)",160091359-E06
160091359,B02,16003619,01/09/2016,01/09/2016,01/09/2016 11:37:23 AM,01/09/2016 11:39:53 AM,01/09/2016 11:40:59 AM,01/09/2016 11:41:17 AM,NA,NA,NA,Fire,01/09/2016 11:48:47 AM,0 Block of LAGUNA ST,San Francisco,94102,B02,36,3416,3,3,3,false,Alarm,1,CHIEF,3,2,8,Hayes Valley,"(37.7713232606563, -122.425297321821)",160091359-B02
160091357,RC3,16003618,01/09/2016,01/09/2016,01/09/2016 11:39:36 AM,01/09/2016 11:39:42 AM,01/09/2016 11:40:19 AM,01/09/2016 11:42:06 AM,NA,NA,NA,No Merit,01/09/2016 11:49:25 AM,500 Block of ARLINGTON ST,San Francisco,94131,B06,26,8127,E,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,6,8,Glen Park,"(37.7344473206757, -122.430700658847)",160091357-RC3
160091357,E32,16003618,01/09/2016,01/09/2016,01/09/2016 11:39:36 AM,01/09/2016 11:39:42 AM,01/09/2016 11:40:19 AM,01/09/2016 11:41:58 AM,01/09/2016 11:44:28 AM,NA,NA,No Merit,01/09/2016 11:48:59 AM,500 Block of ARLINGTON ST,San Francisco,94131,B06,26,8127,E,E,3,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Glen Park,"(37.7344473206757, -122.430700658847)",160091357-E32
160091357,67,16003618,01/09/2016,01/09/2016,01/09/2016 11:39:36 AM,01/09/2016 11:39:42 AM,01/09/2016 11:40:19 AM,01/09/2016 11:40:41 AM,NA,NA,NA,No Merit,01/09/2016 11:49:17 AM,500 Block of ARLINGTON ST,San Francisco,94131,B06,26,8127,E,E,3,true,Potentially Life-Threatening,1,MEDIC,3,6,8,Glen Park,"(37.7344473206757, -122.430700658847)",160091357-67
160091354,KM13,16003617,01/09/2016,01/09/2016,01/09/2016 11:34:05 AM,01/09/2016 11:39:17 AM,01/09/2016 11:39:30 AM,01/09/2016 11:40:13 AM,NA,NA,NA,Gone on Arrival,01/09/2016 11:50:51 AM,2000 Block of MISSION ST,San Francisco,94110,B02,07,5239,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,9,Mission,"(37.7642361189447, -122.419659842408)",160091354-KM13
160091354,E07,16003617,01/09/2016,01/09/2016,01/09/2016 11:34:05 AM,01/09/2016 11:39:17 AM,01/09/2016 11:39:30 AM,01/09/2016 11:41:16 AM,01/09/2016 11:43:33 AM,NA,NA,Gone on Arrival,01/09/2016 11:50:51 AM,2000 Block of MISSION ST,San Francisco,94110,B02,07,5239,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,9,Mission,"(37.7642361189447, -122.419659842408)",160091354-E07
160091340,RC2,16003616,01/09/2016,01/09/2016,01/09/2016 11:34:10 AM,01/09/2016 11:34:39 AM,01/09/2016 11:36:26 AM,01/09/2016 11:37:58 AM,01/09/2016 11:45:18 AM,NA,NA,Code 2 Transport,01/09/2016 11:57:24 AM,300 Block of BAKER ST,San Francisco,94117,B05,21,4252,3,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,5,5,Lone Mountain/USF,"(37.7740926787047, -122.44108442597)",160091340-RC2
160091340,KM07,16003616,01/09/2016,01/09/2016,01/09/2016 11:34:10 AM,01/09/2016 11:34:39 AM,01/09/2016 11:35:11 AM,01/09/2016 11:36:07 AM,01/09/2016 11:42:11 AM,01/09/2016 12:06:59 PM,01/09/2016 12:08:10 PM,Code 2 Transport,01/09/2016 01:16:50 PM,300 Block of BAKER ST,San Francisco,94117,B05,21,4252,3,E,3,false,Potentially Life-Threatening,1,PRIVATE,2,5,5,Lone Mountain/USF,"(37.7740926787047, -122.44108442597)",160091340-KM07
160091340,E21,16003616,01/09/2016,01/09/2016,01/09/2016 11:34:10 AM,01/09/2016 11:34:39 AM,01/09/2016 11:35:11 AM,01/09/2016 11:36:52 AM,01/09/2016 11:37:48 AM,NA,NA,Code 2 Transport,01/09/2016 12:08:34 PM,300 Block of BAKER ST,San Francisco,94117,B05,21,4252,3,E,3,false,Potentially Life-Threatening,1,ENGINE,1,5,5,Lone Mountain/USF,"(37.7740926787047, -122.44108442597)",160091340-E21
160091337,E35,16003615,01/09/2016,01/09/2016,01/09/2016 11:33:08 AM,01/09/2016 11:33:39 AM,01/09/2016 11:34:19 AM,01/09/2016 11:34:28 AM,01/09/2016 11:37:37 AM,NA,NA,Code 2 Transport,01/09/2016 11:56:33 AM,600 Block of MISSION ST,San Francisco,94105,B03,01,2145,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7871900467437, -122.40093111397)",160091337-E35
160091337,87,16003615,01/09/2016,01/09/2016,01/09/2016 11:33:08 AM,01/09/2016 11:33:39 AM,01/09/2016 11:34:19 AM,01/09/2016 11:34:43 AM,01/09/2016 11:54:03 AM,01/09/2016 12:01:56 PM,01/09/2016 12:19:04 PM,Code 2 Transport,01/09/2016 01:01:36 PM,600 Block of MISSION ST,San Francisco,94105,B03,01,2145,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7871900467437, -122.40093111397)",160091337-87
160091323,89,16003614,01/09/2016,01/09/2016,01/09/2016 11:27:44 AM,01/09/2016 11:29:47 AM,01/09/2016 11:30:46 AM,01/09/2016 11:31:01 AM,01/09/2016 11:33:30 AM,NA,NA,Other,01/09/2016 11:41:10 AM,2500 Block of CESAR CHAVEZ ST,San Francisco,94124,B10,09,6821,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7493120032932, -122.402491543175)",160091323-89
160091322,E14,16003613,01/09/2016,01/09/2016,01/09/2016 11:28:03 AM,01/09/2016 11:29:36 AM,01/09/2016 11:30:01 AM,01/09/2016 11:30:47 AM,01/09/2016 11:33:24 AM,NA,NA,Code 2 Transport,01/09/2016 12:09:15 PM,2500 Block of LAKE ST,San Francisco,94121,B07,14,7217,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,7,2,Seacliff,"(37.7857278220353, -122.486759035756)",160091322-E14
160091322,65,16003613,01/09/2016,01/09/2016,01/09/2016 11:28:03 AM,01/09/2016 11:29:36 AM,01/09/2016 11:30:01 AM,01/09/2016 11:30:14 AM,01/09/2016 11:35:42 AM,01/09/2016 12:06:21 PM,01/09/2016 12:20:07 PM,Code 2 Transport,01/09/2016 01:21:52 PM,2500 Block of LAKE ST,San Francisco,94121,B07,14,7217,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,7,2,Seacliff,"(37.7857278220353, -122.486759035756)",160091322-65
160091314,KM02,16003612,01/09/2016,01/09/2016,01/09/2016 11:27:25 AM,01/09/2016 11:27:25 AM,01/09/2016 11:27:31 AM,01/09/2016 11:28:03 AM,01/09/2016 11:39:36 AM,01/09/2016 11:52:34 AM,01/09/2016 12:10:19 PM,Code 2 Transport,01/09/2016 12:45:39 PM,0 Block of ARGONAUT AVE,San Francisco,94134,B09,44,6248,2,2,2,false,Non Life-threatening,1,PRIVATE,1,9,10,Visitacion Valley,"(37.7105805174602, -122.413509411036)",160091314-KM02
160091291,T02,16003611,01/09/2016,01/09/2016,01/09/2016 11:22:00 AM,01/09/2016 11:22:00 AM,01/09/2016 11:22:06 AM,01/09/2016 11:22:50 AM,NA,NA,NA,Fire,01/09/2016 11:25:12 AM,STOCKTON ST/PACIFIC AV,San Francisco,94133,B01,02,1332,3,3,3,false,Alarm,1,TRUCK,2,1,3,Chinatown,"(37.7967039027671, -122.40843088815)",160091291-T02
160091291,E02,16003611,01/09/2016,01/09/2016,01/09/2016 11:22:00 AM,01/09/2016 11:22:00 AM,01/09/2016 11:22:06 AM,01/09/2016 11:23:54 AM,01/09/2016 11:25:06 AM,NA,NA,Fire,01/09/2016 11:25:08 AM,STOCKTON ST/PACIFIC AV,San Francisco,94133,B01,02,1332,3,3,3,true,Alarm,1,ENGINE,1,1,3,Chinatown,"(37.7967039027671, -122.40843088815)",160091291-E02
160091284,E31,16003610,01/09/2016,01/09/2016,01/09/2016 11:18:30 AM,01/09/2016 11:20:09 AM,01/09/2016 11:20:31 AM,01/09/2016 11:21:23 AM,01/09/2016 11:26:06 AM,NA,NA,Fire,01/09/2016 11:27:51 AM,300 Block of 20TH AVE,San Francisco,94121,B07,31,7164,3,3,3,false,Alarm,1,ENGINE,1,7,1,Outer Richmond,"(37.7813007244851, -122.479380199949)",160091284-E31
160091276,E03,16003609,01/09/2016,01/09/2016,01/09/2016 11:12:32 AM,01/09/2016 11:17:40 AM,01/09/2016 11:18:40 AM,01/09/2016 11:19:43 AM,01/09/2016 11:23:00 AM,NA,NA,Code 2 Transport,01/09/2016 11:26:25 AM,1500 Block of POST ST,San Francisco,94109,B04,38,3364,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,4,5,Japantown,"(37.7859362129828, -122.42649252315)",160091276-E03
160091276,62,16003609,01/09/2016,01/09/2016,01/09/2016 11:12:32 AM,01/09/2016 11:17:40 AM,01/09/2016 11:18:40 AM,01/09/2016 11:18:56 AM,01/09/2016 11:22:16 AM,01/09/2016 11:49:48 AM,01/09/2016 12:01:37 PM,Code 2 Transport,01/09/2016 12:35:36 PM,1500 Block of POST ST,San Francisco,94109,B04,38,3364,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,4,5,Japantown,"(37.7859362129828, -122.42649252315)",160091276-62
160091254,T17,16003608,01/09/2016,01/09/2016,01/09/2016 11:11:59 AM,01/09/2016 11:12:29 AM,01/09/2016 11:12:56 AM,01/09/2016 11:13:54 AM,01/09/2016 11:19:27 AM,NA,NA,Unable to Locate,01/09/2016 11:22:50 AM,0 Block of GARLINGTON CT,San Francisco,94124,B10,17,6622,E,E,3,false,Potentially Life-Threatening,1,TRUCK,1,10,10,Bayview Hunters Point,"(37.732502876597, -122.384356163372)",160091254-T17
160091254,RC3,16003608,01/09/2016,01/09/2016,01/09/2016 11:11:59 AM,01/09/2016 11:12:29 AM,01/09/2016 11:12:56 AM,01/09/2016 11:13:57 AM,NA,NA,NA,Unable to Locate,01/09/2016 11:22:50 AM,0 Block of GARLINGTON CT,San Francisco,94124,B10,17,6622,E,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,10,10,Bayview Hunters Point,"(37.732502876597, -122.384356163372)",160091254-RC3
160091254,KM02,16003608,01/09/2016,01/09/2016,01/09/2016 11:11:59 AM,01/09/2016 11:12:29 AM,01/09/2016 11:12:56 AM,01/09/2016 11:13:35 AM,NA,NA,NA,Unable to Locate,01/09/2016 11:22:50 AM,0 Block of GARLINGTON CT,San Francisco,94124,B10,17,6622,E,E,3,false,Potentially Life-Threatening,1,PRIVATE,2,10,10,Bayview Hunters Point,"(37.732502876597, -122.384356163372)",160091254-KM02
160091254,E09,16003608,01/09/2016,01/09/2016,01/09/2016 11:11:59 AM,01/09/2016 11:12:29 AM,01/09/2016 11:15:38 AM,01/09/2016 11:16:11 AM,NA,NA,NA,Unable to Locate,01/09/2016 11:20:42 AM,0 Block of GARLINGTON CT,San Francisco,94124,B10,17,6622,E,E,3,true,Potentially Life-Threatening,1,ENGINE,4,10,10,Bayview Hunters Point,"(37.732502876597, -122.384356163372)",160091254-E09
160091227,RC3,16003607,01/09/2016,01/09/2016,01/09/2016 11:05:24 AM,01/09/2016 11:05:34 AM,01/09/2016 11:05:51 AM,01/09/2016 11:06:07 AM,NA,NA,NA,Cancelled,01/09/2016 11:12:50 AM,100 Block of SICKLES AVE,San Francisco,94112,B09,33,6213,E,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,4,9,11,Outer Mission,"(37.7093841611046, -122.453617461387)",160091227-RC3
160091227,E33,16003607,01/09/2016,01/09/2016,01/09/2016 11:05:24 AM,01/09/2016 11:05:34 AM,01/09/2016 11:09:51 AM,01/09/2016 11:09:51 AM,01/09/2016 11:09:51 AM,NA,NA,Cancelled,01/09/2016 11:13:55 AM,100 Block of SICKLES AVE,San Francisco,94112,B09,33,6213,E,E,3,true,Potentially Life-Threatening,1,ENGINE,2,9,11,Outer Mission,"(37.7093841611046, -122.453617461387)",160091227-E33
160091227,E15,16003607,01/09/2016,01/09/2016,01/09/2016 11:05:24 AM,01/09/2016 11:05:34 AM,01/09/2016 11:05:51 AM,01/09/2016 11:06:55 AM,01/09/2016 11:06:55 AM,NA,NA,Cancelled,01/09/2016 11:10:09 AM,100 Block of SICKLES AVE,San Francisco,94112,B09,33,6213,E,E,3,true,Potentially Life-Threatening,1,ENGINE,1,9,11,Outer Mission,"(37.7093841611046, -122.453617461387)",160091227-E15
160092325,E22,16003709,01/09/2016,01/09/2016,01/09/2016 04:09:33 PM,01/09/2016 04:09:33 PM,01/09/2016 04:10:14 PM,01/09/2016 04:10:57 PM,01/09/2016 04:13:01 PM,NA,NA,Fire,01/09/2016 04:42:33 PM,1100 Block of 9TH AVE,San Francisco,94122,B08,22,7333,3,3,3,false,Fire,1,ENGINE,1,7,5,Golden Gate Park,"(37.7662014296859, -122.466504397113)",160092325-E22
160092316,KM07,16003707,01/09/2016,01/09/2016,01/09/2016 04:04:26 PM,01/09/2016 04:06:34 PM,01/09/2016 04:06:46 PM,01/09/2016 04:07:17 PM,01/09/2016 04:20:46 PM,01/09/2016 04:49:25 PM,01/09/2016 05:19:11 PM,Code 2 Transport,01/09/2016 05:58:48 PM,400 Block of EUCALYPTUS DR,San Francisco,94132,B08,19,8733,2,2,2,false,Non Life-threatening,1,PRIVATE,1,8,7,Lakeshore,"(37.7310685242349, -122.477740350434)",160092316-KM07
160092312,E41,16003706,01/09/2016,01/09/2016,01/09/2016 04:05:25 PM,01/09/2016 04:05:25 PM,01/09/2016 04:05:40 PM,01/09/2016 04:06:58 PM,01/09/2016 04:08:32 PM,NA,NA,Code 2 Transport,01/09/2016 04:32:29 PM,CALIFORNIA ST/POLK ST,San Francisco,94109,B04,41,1635,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,4,3,Nob Hill,"(37.7905782582579, -122.420687383115)",160092312-E41
